date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:51	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/tai-sao-chon-chung-toi/3rdparty/jQuery/wowslider/effects/basic/script.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/tai-sao-chon-chung-toi/3rdparty/jQuery/wowslider/effects/basic/script.html	(from https://pkbichdao.com/tai-sao-chon-chung-toi/doi-ngu-bac-si-giau-kinh-nghiem)
13:15:52	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/tai-sao-chon-chung-toi/3rdparty/jQuery/jprintArea/jquery.VHVPrintArea.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/tai-sao-chon-chung-toi/3rdparty/jQuery/jprintArea/jquery.VHVPrintArea.html	(from https://pkbichdao.com/tai-sao-chon-chung-toi/doi-ngu-bac-si-giau-kinh-nghiem)
13:15:52	1951/1951	---M--	200	added ('OK')	image/png	etag:%225b125cc0-79f%22	https://pkbichdao.com/upload/20770/20180602/icon_doingu_2.png	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/20770/20180602/icon_doingu_2.png	(from https://pkbichdao.com/tai-sao-chon-chung-toi/chat-luong-dich-vu-tot)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.195.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/chat-luong-dich-vu-tot)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.196.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/chat-luong-dich-vu-tot)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.197.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/chat-luong-dich-vu-tot)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.198.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/chat-luong-dich-vu-tot)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.199.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/chat-luong-dich-vu-tot)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.19a.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/chat-luong-dich-vu-tot)
13:15:52	1980/1980	---M--	200	added ('OK')	image/png	etag:%225b125caf-7bc%22	https://pkbichdao.com/upload/20770/20180602/icon_doingu_3.png	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/20770/20180602/icon_doingu_3.png	(from https://pkbichdao.com/tai-sao-chon-chung-toi/trang-thiet-bi-hien-dai)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.19c.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/trang-thiet-bi-hien-dai)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.19d.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/trang-thiet-bi-hien-dai)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.19e.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/trang-thiet-bi-hien-dai)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.19f.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/trang-thiet-bi-hien-dai)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a0.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/trang-thiet-bi-hien-dai)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a1.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/trang-thiet-bi-hien-dai)
13:15:52	2507/2507	---M--	200	added ('OK')	image/png	etag:%225b125ce6-9cb%22	https://pkbichdao.com/upload/20770/20180602/icon_doingu_4.png	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/20770/20180602/icon_doingu_4.png	(from https://pkbichdao.com/tai-sao-chon-chung-toi/quy-trinh-kham-chua-benh-thuan-tien)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a3.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/quy-trinh-kham-chua-benh-thuan-tien)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a4.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/quy-trinh-kham-chua-benh-thuan-tien)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a5.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/quy-trinh-kham-chua-benh-thuan-tien)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a6.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/quy-trinh-kham-chua-benh-thuan-tien)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a7.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/quy-trinh-kham-chua-benh-thuan-tien)
13:15:52	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1a8.delayed	(from https://pkbichdao.com/tai-sao-chon-chung-toi/quy-trinh-kham-chua-benh-thuan-tien)
13:15:53	44846/44846	---M--	200	added ('OK')	image/jpeg	etag:%2264e165af-af2e%22	https://pkbichdao.com/upload/1003690/20230820/2-1_73a99.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230820/2-1_73a99.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:53	165/165	---M--	200	added ('OK')	image/gif	etag:%22652a5d2f-a5%22	https://pkbichdao.com/Common/images/Social/icon_print.gif	C:/My%20Web%20Sites/EXE101/pkbichdao.com/Common/images/Social/icon_print.gif	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:53	152/152	---M--	200	added ('OK')	image/gif	etag:%22652a5d2f-98%22	https://pkbichdao.com/Common/images/Social/icon_letter.gif	C:/My%20Web%20Sites/EXE101/pkbichdao.com/Common/images/Social/icon_letter.gif	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:53	370/370	---M--	200	added ('OK')	image/png	etag:%22652a5d27-172%22	https://pkbichdao.com/Common/images/nhat.png	C:/My%20Web%20Sites/EXE101/pkbichdao.com/Common/images/nhat.png	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:53	384/384	---M--	200	added ('OK')	image/png	etag:%22652a5d22-180%22	https://pkbichdao.com/Common/images/dam.png	C:/My%20Web%20Sites/EXE101/pkbichdao.com/Common/images/dam.png	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:54	1285/1285	---M--	200	added ('OK')	image/png	etag:%2261383c71-505%22	https://stc.sp.zdn.vn/share/logo_white_s.png	C:/My%20Web%20Sites/EXE101/stc.sp.zdn.vn/share/logo_white_s.png	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:54	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/App/Corporate/images/News/print.gif	C:/My%20Web%20Sites/EXE101/pkbichdao.com/App/Corporate/images/News/print.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:54	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/App/Corporate/images/News/share.gif	C:/My%20Web%20Sites/EXE101/pkbichdao.com/App/Corporate/images/News/share.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1b2.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1b3.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1b4.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1b5.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1b6.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1b7.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/App/Corporate/images/News/bg-relatedArticles.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/App/Corporate/images/News/bg-relatedArticles.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/fluidNav.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/fluidNav.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/wowslider.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/wowslider.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:55	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/dodgy/style.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/dodgy/style.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:56	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/wowslider.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/wowslider-2.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:56	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/effects/basic/script.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/3rdparty/jQuery/wowslider/effects/basic/script.html	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:56	3093/3093	---M-Z	200	added ('OK')	application/x-javascript	etag:%2271a845f394b53fc5a9814dca0664b844%22	https://connect.facebook.net/vi_VN/sdk.js	C:/My%20Web%20Sites/EXE101/connect.facebook.net/vi_VN/sdk.js	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:57	107333/107333	---MCZ	200	added ('OK')	text/javascript	etag:cbc6013bb2eeee269197cfbcfe0d1818--gzip	https://sp.zalo.me/plugins/sdk.js	C:/My%20Web%20Sites/EXE101/sp.zalo.me/plugins/sdk.js	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/dieu-tri-ung-thu-thuc-quan-giai-doan-di-can-co-hoi-va-thach-thuc.html)
13:15:58	91994/91994	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22650ad4ac-1675a%22	https://media.vov.vn/sites/default/files/styles/large/public/2023-03/xoang_.jpg	C:/My%20Web%20Sites/EXE101/media.vov.vn/sites/default/files/styles/large/public/2023-03/xoang_.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:15:59	100655/100655	---M--	200	added ('OK')	image/jpeg	etag:%2264d7ad6e-1892f%22	https://pkbichdao.com/upload/1003690/20230812/grab3b9dexoang_.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230812/grab3b9dexoang_.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:15:59	71585/71585	---M--	200	added ('OK')	image/jpeg	etag:%2264d7ad6f-117a1%22	https://pkbichdao.com/upload/1003690/20230812/grab22a8fxoang_3.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230812/grab22a8fxoang_3.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:15:59	111098/111098	---M--	200	added ('OK')	image/jpeg	etag:%2264d7ad6f-1b1fa%22	https://pkbichdao.com/upload/1003690/20230812/grab958fbxoang_2.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230812/grab958fbxoang_2.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	27208/27208	---M--	200	added ('OK')	image/gif	etag:%2264d7ad6f-6a48%22	https://pkbichdao.com/upload/1003690/20230812/grab86b47xoang_4.gif	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230812/grab86b47xoang_4.gif	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1c4.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1c5.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1c6.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1c7.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1c8.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1c9.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/y-khoa-chuyen-nganh/benh-mui-xoang-co-the-gay-giam-thi-luc-.html)
13:16:00	26936/26936	---M--	200	added ('OK')	image/jpeg	etag:%2264c908c3-6938%22	https://pkbichdao.com/upload/1003690/20230801/tre-bi-ho_8b42e.jpeg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230801/tre-bi-ho_8b42e.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:00	57006/57006	---M--	200	added ('OK')	image/jpeg	etag:%2264c908ca-deae%22	https://pkbichdao.com/upload/1003690/20230801/grab201c6Ho.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230801/grab201c6Ho.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1cd.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1ce.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1cf.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1d0.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1d1.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1d2.delayed	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/fluidNav.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/fluidNav.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	54614/54614	---M--	200	added ('OK')	image/jpeg	etag:%2264c908cb-d556%22	https://pkbichdao.com/upload/1003690/20230801/grabe2094long_do_trung.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230801/grabe2094long_do_trung.jpg	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/wowslider.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/wowslider.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/dodgy/style.css	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/dodgy/style.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:01	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/wowslider.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/wowslider-2.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:02	1940/1940	---MCZ	200	added ('OK')	text/html	etag:W/%225e3b0a7a-794%22	https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/effects/basic/script.js	C:/My%20Web%20Sites/EXE101/pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/3rdparty/jQuery/wowslider/effects/basic/script.html	(from https://pkbichdao.com/thong-tin-y-khoa/tin-tuc-y-hoc/cham-soc-tre-bi-ho.html)
13:16:02	23905/23905	---M--	200	added ('OK')	image/jpeg	etag:%2260c95cf0-5d61%22	https://hongngochospital.vn/wp-content/uploads/2013/11/khiem-thinh-1.jpg	C:/My%20Web%20Sites/EXE101/hongngochospital.vn/wp-content/uploads/2013/11/khiem-thinh-1.jpg	(from https://pkbichdao.com/chuyen-khoa/khoi-ngoai/phan-loai-cac-dang-khiem-thinh.html)
13:16:02	29413/29413	---M--	200	added ('OK')	image/jpeg	etag:%2264df2d0b-72e5%22	https://pkbichdao.com/upload/1003690/20230818/grab9d356khiem_thinh_1.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230818/grab9d356khiem_thinh_1.jpg	(from https://pkbichdao.com/chuyen-khoa/khoi-ngoai/phan-loai-cac-dang-khiem-thinh.html)
13:16:03	25156/25156	---M--	200	added ('OK')	image/jpeg	etag:%2264df2d0b-6244%22	https://pkbichdao.com/upload/1003690/20230818/grab9dcfbkhiem_thinh_2.jpg	C:/My%20Web%20Sites/EXE101/pkbichdao.com/upload/1003690/20230818/grab9dcfbkhiem_thinh_2.jpg	(from https://pkbichdao.com/chuyen-khoa/khoi-ngoai/phan-loai-cac-dang-khiem-thinh.html)
13:16:03	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1db.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-ngoai/phan-loai-cac-dang-khiem-thinh.html)
13:16:03	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1dc.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-ngoai/phan-loai-cac-dang-khiem-thinh.html)
13:16:03	0/-1	---M--	302	error ('')			https://pkbichdao.com/page/AccountLink/home	C:/My%20Web%20Sites/EXE101/pkbichdao.com/page/AccountLink/home.1dd.delayed	(from https://pkbichdao.com/chuyen-khoa/khoi-ngoai/phan-loai-cac-dang-khiem-thinh.html)
